"legal_name","dba_name","city","county","zip","address","phone","website","owner_name","owner_age_estimate","owner_age_source","owner_tenure_years","years_in_business","provider_count_estimate","employee_count_estimate","is_distressed","distress_reasons","layer1_base_rate","layer1_comment","layer2_sellability","layer2_comment","layer3_behavioral_trigger","layer3_comment","layer4_market_pull","layer4_comment","final_score","final_tier","final_comment","value_add_thesis","confidence","data_completeness"
"Tiger Electrical Contractors, Inc","","Carrollton","Dallas","75006","1438 Crescent Drive Suite 205","2146764723","","William Payne","65","license_tenure_proxy","35","35","","","False","[]","65","Owner has run the business 35 yrs (license tenure proxy; founded 1991). At 35+ yrs tenure, owner is plausibly age 60-68 — in the early-exit window. PROXY-ONLY — no OV65 verified.","75","Established residential-service shop, 35+ yrs tenure, services include . SBA-friendly size band likely. adds recurring-adjacent revenue.","32","Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence. Other tells: owner_tenure_35yrs_natural_exit_window.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Dallas county is a tier-1 TX metro. Sub-market: Carrollton/Dallas (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","60","B_forward","Tiger Electrical Contractors, Inc in Carrollton, Dallas. 35 yrs in business. Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence. Other tells: owner_tenure_35yrs_natural_exit_wind. Final 60 / L1 65 / L2 75 / L3 32 / L4 80. Tier B — forward to buyer community.","AI front-desk + online booking integration (Housecall Pro / ServiceTitan migration) + automated review generation + recurring 'panel maintenance plan' membership model + add EV-charger install line (high-margin, 2026 growth) + add generator maintenance contracts (RMR) + technician hiring funnel. A multi-trade buyer (Wrench Group / Apex Service Partners) would pay 7-9× EBITDA for a clean residential-service base.","low","0.62"
"Awl Electric, Inc","","Houston","Harris","77034","1100 El Buey Rd","7138628556","","Awl Electric, Inc","","license_tenure_proxy","","","","","False","[]","55","License number 17385 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","50","TDLR-active Electrical Contractor license (L#17385) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Harris county is a tier-1 TX metro. Sub-market: premium/tech sub-market Houston (+0). SBA 7(a) financeable; high ETA/search-fund appetite.","48","C_watch","Awl Electric, Inc in Houston, Harris. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 48 / Tier C_watch.","","low","0.25"
"Groves Electrical Service, Inc","","Farmers Branch","Dallas","75234","2410 Squire Place","9724842717","","Groves Electrical Service, Inc","","license_tenure_proxy","","","","","False","[]","55","License number 17392 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","50","TDLR-active Electrical Contractor license (L#17392) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Dallas county is a tier-1 TX metro. Sub-market: Farmers Branch/Dallas (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","48","C_watch","Groves Electrical Service, Inc in Farmers Branch, Dallas. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 48 / Tier C_watch.","","low","0.25"
"Richard's Electric Lp","","Cedar Park","Williamson","78613","200 Industrial Blvd","5122594595","https://richards-electric.com/","Richard Mauck","65","license_tenure_proxy","39","39","","","False","[]","65","Owner has run the business 39 yrs (license tenure proxy; founded 1987). At 35+ yrs tenure, owner is plausibly age 60-68 — in the early-exit window. PROXY-ONLY — no OV65 verified.","28","Excluded for residential-thesis fit: commercial industrial focus not residential. Site or third-party sources show this is not a residential-service-primary independent.","30","Live evidence shows an internal successor candidate is in place (per enrichment). Coasting-solo-to-outside-buyer thesis fails. Tells observed but neutralized: .","83","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Williamson county is a tier-1 TX metro. Sub-market: premium/tech sub-market Cedar Park (+3). SBA 7(a) financeable; high ETA/search-fund appetite.","40","D_pass","Richard's Electric Lp: excluded. Live evidence shows an internal successor candidate is in place (per enrichment). Coasting-solo-to-outside-buyer thesis fails. Tells observed but neut. Final 40 / Tier D_pass.","","low","0.75"
"Inland Electric Inc","","Stafford","Fort Bend","77477","13118 Mula Ct","2815685680","https://inlandelec.com/","Carl G Markowski","","license_tenure_proxy","","","","","False","[]","55","License number 17406 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","28","Excluded for residential-thesis fit: commercial primary focus. Site or third-party sources show this is not a residential-service-primary independent.","32","Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence. Other tells: none.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Fort Bend county is a secondary TX market. Sub-market: Stafford/Fort Bend (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","40","D_pass","Inland Electric Inc: excluded. Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence.. Final 40 / Tier D_pass.","","low","0.62"
"Commercial Electrical Contractors Inc","","Cypress","Harris","77429","16103 Grant Rd Ste G","7132908026","","Commercial Electrical Contractors Inc","","license_tenure_proxy","","","","","False","[]","55","License number 17411 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","50","TDLR-active Electrical Contractor license (L#17411) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Harris county is a tier-1 TX metro. Sub-market: Cypress/Harris (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","48","C_watch","Commercial Electrical Contractors Inc in Cypress, Harris. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 48 / Tier C_watch.","","low","0.25"
"Carl Electric Co Inc","","San Antonio","Bexar","78219","3519 Copeland Dr","2102252715","https://carlelectric.com/","Carl family (2nd & 3rd generation, since 1972)","72","license_tenure_proxy","54","54","","","False","[]","78","Owner has run the business 54+ yrs (license tenure proxy: TDLR L# 17421 ≈ 2004-era; site-stated founding 1972). At 50+ yrs personal tenure, owner is almost certainly in the natural-exit window (estimated age 72+). PROXY-ONLY — no OV65 or voter DOB verified.","75","Established residential-service shop, 54+ yrs tenure, services include residential, commercial, electrical installations, maintenance. SBA-friendly size band likely. adds recurring-adjacent revenue.","30","Live evidence shows an internal successor candidate is in place (per enrichment). Coasting-solo-to-outside-buyer thesis fails. Tells observed but neutralized: .","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Bexar county is a tier-1 TX metro. Sub-market: San Antonio/Bexar (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","63","C_watch","Demoted from B to C_watch — live evidence shows internal successor candidate is in place (per enrichment): 2nd & 3rd generation family directly named in company history. Internal succession in place.. Coasting-solo-to-outside-buyer thesis fails; structured internal buy-in is the natural exit. Re-evaluate in 90 days if internal-buy-in stalls.","AI front-desk + online booking integration (Housecall Pro / ServiceTitan migration) + automated review generation + recurring 'panel maintenance plan' membership model + add EV-charger install line (high-margin, 2026 growth) + add generator maintenance contracts (RMR) + technician hiring funnel. A multi-trade buyer (Wrench Group / Apex Service Partners) would pay 7-9× EBITDA for a clean residential-service base.","low","1.0"
"Powersource Electric Company Inc","","Bedford","Tarrant","76021","1820 Bedford Rd, Suite G","8175719267","","Ronnie Davis","52","license_tenure_proxy","21","21","","15","False","[]","38","Owner has run the business 21 yrs (founded n/a). At 15-25 yrs tenure, owner is plausibly 48-58 — pre-exit window.","65","Mid-tenured residential-service shop (21 yrs). Plausibly SBA-7(a) financeable size.","32","Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence. Other tells: none.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Tarrant county is a tier-1 TX metro. Sub-market: Bedford/Tarrant (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","49","C_watch","Powersource Electric Company Inc in Bedford, Tarrant. Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence. Other tells: none.. Final 49 / Tier C_watch.","","low","0.62"
"Sonlight Electric, Inc.","","Houston","Harris","77016","5424 Hopper Road","2819877174","","Sonlight Electric, Inc.","","license_tenure_proxy","","","","","False","[]","55","License number 17436 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","50","TDLR-active Electrical Contractor license (L#17436) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Harris county is a tier-1 TX metro. Sub-market: premium/tech sub-market Houston (+0). SBA 7(a) financeable; high ETA/search-fund appetite.","48","C_watch","Sonlight Electric, Inc. in Houston, Harris. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 48 / Tier C_watch.","","low","0.25"
"Randles Electric Service Co Inc","","Haltom City","Tarrant","76117","2216 Moneda St","8178319593","","Randles Electric Service Co Inc","","license_tenure_proxy","","","","","False","[]","55","License number 17451 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","50","TDLR-active Electrical Contractor license (L#17451) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Tarrant county is a tier-1 TX metro. Sub-market: Haltom City/Tarrant (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","48","C_watch","Randles Electric Service Co Inc in Haltom City, Tarrant. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 48 / Tier C_watch.","","low","0.25"
"Ace Electric","","Bacliff","Galveston","77518","John Payne, 538 Gordy","2812369327","","Ace Electric","","license_tenure_proxy","","","","","False","[]","55","License number 17453 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","50","TDLR-active Electrical Contractor license (L#17453) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","77","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Galveston county is a secondary TX market. Sub-market: Bacliff/Galveston (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","48","C_watch","Ace Electric in Bacliff, Galveston. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 48 / Tier C_watch.","","low","0.25"
"Cotton Electric Service Inc","","Duncanville","Dallas","75137","1130 S Cedar Ridge Rd","9722964020","","Cotton Electric Service Inc","","license_tenure_proxy","","","","","False","[]","55","License number 17462 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","50","TDLR-active Electrical Contractor license (L#17462) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Dallas county is a tier-1 TX metro. Sub-market: Duncanville/Dallas (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","48","C_watch","Cotton Electric Service Inc in Duncanville, Dallas. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 48 / Tier C_watch.","","low","0.25"
"Bewley Electric","","Mckinney","Collin","75069","717 N Chestnut St","9727547884","https://bewleyelectric.com/","Bewley family","","license_tenure_proxy","","","","","False","[]","55","License number 17465 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","35","Insufficient tenure/size data. Defaulting low.","32","Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence. Other tells: no_online_booking, no_ev_charger_service (2026 coasting tell).","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Collin county is a tier-1 TX metro. Sub-market: Mckinney/Collin (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","47","C_watch","Bewley Electric in Mckinney, Collin. Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence. Other tells: no_online_booking, no_ev_charger_ser. Final 47 / Tier C_watch.","","low","0.75"
"Parish Electric Co Of Fort Worth, Inc","","Fort Worth","Tarrant","76112","5725 Hart Street","8174512931","","Parish Electric Co Of Fort Worth, Inc","","license_tenure_proxy","","","","","False","[]","55","License number 17470 indicates 2004-era issuance; owner-tenure estimate ~22 yrs. PROXY-ONLY — no website/team-page enrichment performed.","50","TDLR-active Electrical Contractor license (L#17470) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Tarrant county is a tier-1 TX metro. Sub-market: Fort Worth/Tarrant (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","48","C_watch","Parish Electric Co Of Fort Worth, Inc in Fort Worth, Tarrant. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 48 / Tier C_watch.","","low","0.25"
"Colvin Electric, Inc","","Pflugerville","Travis","78660","3901 Kelly Lane","5123882271","https://colvinelectric.com/","Colvin family","65","license_tenure_proxy","44","44","","25","False","[]","65","Owner has run the business 44 yrs (license tenure proxy; founded 1982). At 35+ yrs tenure, owner is plausibly age 60-68 — in the early-exit window. PROXY-ONLY — no OV65 verified.","87","Established residential-service shop, 44+ yrs tenure, services include residential, commercial, generators, smart homes. SBA-friendly size band likely. adds recurring-adjacent revenue.","30","Live evidence shows an internal successor candidate is in place (per enrichment). Coasting-solo-to-outside-buyer thesis fails. Tells observed but neutralized: .","83","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Travis county is a tier-1 TX metro. Sub-market: premium/tech sub-market Pflugerville (+3). SBA 7(a) financeable; high ETA/search-fund appetite.","63","C_watch","Demoted from B to C_watch — live evidence shows internal successor candidate is in place (per enrichment): 5+ Master Electricians on staff = multiple internal successor candidates. Per protocol, this is internal-buy-in territory, not off-market acquire-self.. Coasting-solo-to-outside-buyer thesis fails; structured internal buy-in is the natural exit. Re-evaluate in 90 days if internal-buy-in stalls.","AI front-desk + online booking integration (Housecall Pro / ServiceTitan migration) + automated review generation + recurring 'panel maintenance plan' membership model + add EV-charger install line (high-margin, 2026 growth) + add generator maintenance contracts (RMR) + technician hiring funnel. A multi-trade buyer (Wrench Group / Apex Service Partners) would pay 7-9× EBITDA for a clean residential-service base.","low","0.88"
"Hawk Electric Llc","","San Antonio","Bexar","78245","10315 Rustic Vlg","5122280049","","Hawk Electric Llc","","license_tenure_proxy","","","","","False","[]","45","License number 17521 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17521) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Bexar county is a tier-1 TX metro. Sub-market: San Antonio/Bexar (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Hawk Electric Llc in San Antonio, Bexar. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Klecka Electric Co Inc","","San Antonio","Bexar","78216","12107 Colwick St","2103490123","","Klecka Electric Co Inc","","license_tenure_proxy","","","","","False","[]","45","License number 17526 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17526) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Bexar county is a tier-1 TX metro. Sub-market: San Antonio/Bexar (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Klecka Electric Co Inc in San Antonio, Bexar. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"System Electric Co. Dba Mcbride Electric","","Plano","Collin","75074","3301 E Plano Parkway, Suite 150","4694530997","https://www.mcbrideelectric.com/","System Electric Co. (parent)","72","license_tenure_proxy","65","65","","","False","[]","78","Owner has run the business 65+ yrs (license tenure proxy: TDLR L# 17550 ≈ 2004-era; site-stated founding 1961). At 50+ yrs personal tenure, owner is almost certainly in the natural-exit window (estimated age 72+). PROXY-ONLY — no OV65 or voter DOB verified.","28","Excluded for residential-thesis fit: platform multi branch chain already rolled up. Site or third-party sources show this is not a residential-service-primary independent.","30","Live evidence shows an internal successor candidate is in place (per enrichment). Coasting-solo-to-outside-buyer thesis fails. Tells observed but neutralized: .","83","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Collin county is a tier-1 TX metro. Sub-market: premium/tech sub-market Plano (+3). SBA 7(a) financeable; high ETA/search-fund appetite.","30","D_pass","System Electric Co. Dba Mcbride Electric: excluded. Live evidence shows an internal successor candidate is in place (per enrichment). Coasting-solo-to-outside-buyer thesis fails. Tells observed but neut. Final 30 / Tier D_pass.","","low","0.75"
"Wheco Electric, Inc","","Lakeside","Tarrant","76135","8501 Jacksboro Highway","8172446660","","Wheco Electric, Inc","","license_tenure_proxy","","","","","False","[]","45","License number 17595 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17595) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Tarrant county is a tier-1 TX metro. Sub-market: Lakeside/Tarrant (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Wheco Electric, Inc in Lakeside, Tarrant. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Ari-Tex Electric, Llc","","Allen","Collin","75002","1010 S Greenville Avenue","9727279902","","Ari-Tex Electric, Llc","","license_tenure_proxy","","","","","False","[]","45","License number 17608 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17608) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","83","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Collin county is a tier-1 TX metro. Sub-market: premium/tech sub-market Allen (+3). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Ari-Tex Electric, Llc in Allen, Collin. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Tesla Electric Inc","","Austin","Travis","78758","11222 Applewood Drive","5125474008","https://teslaelectricinc.com/","Adrian Newcomb","","license_tenure_proxy","","","","","True","[""business_status: yelp_listed_as_closed_may_2024"", ""business_closed_or_unverifiable: yelp_listed_as_closed_may_2024""]","45","License number 17614 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","35","Insufficient tenure/size data. Defaulting low.","32","Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence. Other tells: none.","83","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Travis county is a tier-1 TX metro. Sub-market: premium/tech sub-market Austin (+3). SBA 7(a) financeable; high ETA/search-fund appetite.","25","D_pass","Tesla Electric Inc: ['business_status: yelp_listed_as_closed_may_2024', 'business_closed_or_unverifiable: yelp_listed_as_closed_may_2024']. Successor verification incomplete — live team-page fetch did not produce sufficient evidence. Per skill guardrail, cannot promote on snippet evidence.. Final 25 / Tier D_pass.","","low","0.5"
"Simms Electrical Services Inc","","Lakeway","Travis","78734","404 San Remo Blvd","5127665399","","Simms Electrical Services Inc","","license_tenure_proxy","","","","","False","[]","45","License number 17701 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17701) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","80","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Travis county is a tier-1 TX metro. Sub-market: Lakeway/Travis (no premium nudge). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Simms Electrical Services Inc in Lakeway, Travis. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
"Molitor Electric Inc","","Austin","Travis","78746","915 Beaver Trl Unit B","5126596410","","Molitor Electric Inc","","license_tenure_proxy","","","","","False","[]","45","License number 17722 indicates mid-2000s issuance; owner-tenure estimate ~20 yrs. PROXY-ONLY.","50","TDLR-active Electrical Contractor license (L#17722) confirms operating status. No website / size / services data enriched. Defaulting to median sellability pending further verification.","25","No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.","83","TX residential electrical is a top-3 active rollup vertical in 2026 (Wrench Group, Apex Service Partners, Service Champions Holdings, Sila Services all actively bolt-on; multi-trade umbrellas paying 7-11× EBITDA on $1M+, 5-7× on smaller bolt-ons). Travis county is a tier-1 TX metro. Sub-market: premium/tech sub-market Austin (+3). SBA 7(a) financeable; high ETA/search-fund appetite.","46","C_watch","Molitor Electric Inc in Austin, Travis. No website / Wayback / review-velocity / team-page enrichment performed. Cannot verify coasting tells. PROXY-ONLY — capping L3 at 25.. Final 46 / Tier C_watch.","","low","0.25"
